3037 4788
1703	7266	7653
1704	3602	7211
1705	3951	4509
1706	5726	8394
1707	5585	3741
1708	8767	6401
1709	3174	813
1710	8543	9989
1711	3234	4538
1712	6797	8987
1713	449	7323
1714	2015	3819
1715	549	2679
1716	7034	29
1717	9538	8395
1718	9114	262
1719	8164	6744
1720	9924	1901
1721	3947	5662
1722	6742	4607
1723	1277	7562
1724	2976	5262
1725	9610	9777
1726	769	6583
1727	1680	5200
1728	3546	8745
1729	4383	3844
1730	2765	690
1731	4091	408
1732	8574	2076
1733	4389	4416
1734	2582	5351
1735	6915	1922
1736	526	9826
1737	5475	4416
1738	1856	4206
1739	7002	5261
1740	6341	7410
1741	5698	3049
1742	2062	2022
1743	6139	9633
1744	1824	7090
1745	408	4263
1746	7640	4758
1747	2855	1026
1748	3579	7092
1749	7179	8031
1750	7714	1706
1751	5849	7693
1752	3616	3006
1753	2879	818
1754	7634	9529
1755	9687	1662
1756	1951	7253
1757	1733	5410
1758	1065	744
1759	8395	5994
1760	4038	3658
1761	455	7593
1762	6011	81
1763	3031	2022
1764	8631	2009
1765	7420	6950
1766	3436	7664
1767	91	3779
1768	7778	6866
1769	9211	6937
1770	3671	4734
1771	4640	6796
1772	5803	3207
1773	2153	4590
1774	9459	4094
1775	1789	8321
1776	4097	5232
1777	4630	5488
1778	4350	8332
1779	5809	2275
1780	360	5659
1781	7491	4977
1782	1909	833
1783	3399	8962
1784	980	660
1785	6642	5424
1786	8227	3017
1787	7833	2350
1788	3056	6138
1789	7663	2670
1790	4085	2550
1791	8740	2702
1792	2840	2
1793	7931	6876
1794	3675	1003
1795	6392	1745
1796	5343	1185
1797	4978	9703
1798	1773	1687
1799	1069	9977
1800	5092	2894
1801	172	6002
1802	2470	1915
1803	9354	2122
1804	9654	2224
1805	9888	9913
1806	580	5901
1807	4861	1557
1808	7862	9455
1809	869	6921
1810	6286	4871
1811	8382	4739
1812	260	3621
1813	247	2718
1814	9093	7140
1815	5207	152
1816	504	1867
1817	7650	4372
1818	3968	2648
1819	1964	1962
1820	6513	47
1821	8409	6396
1822	3177	4111
1823	6934	9565
1824	6873	3441
1825	2286	1411
1826	8806	5468
1827	2596	1461
1828	460	1757
1829	2069	2160
1830	1963	5566
1831	3531	9342
1832	1796	3706
1833	1492	5170
1834	8563	6801
1835	5909	2754
1836	9793	702
1837	9889	2808
1838	5394	6790
1839	2683	2134
1840	6914	4869
1841	6263	3609
1842	9771	1244
1843	737	6340
1844	4727	2357
1845	7256	5558
1846	3394	1108
1847	1162	1793
1848	5902	8682
1849	7862	3557
1850	4515	3199
1851	4238	4102
1852	8256	5680
1853	2118	193
1854	456	6233
1855	8468	8133
1856	4431	5742
1857	814	7384
1858	6912	3010
1859	7006	8617
1860	4990	6282
1861	4005	6372
1862	7036	9012
1863	2160	275
1864	5797	4612
1865	5406	9862
1866	6826	8991
1867	7752	9655
1868	2166	4971
1869	465	3016
1870	777	3095
1871	3274	3289
1872	3265	9949
1873	7281	1291
1874	6770	6025
1875	8124	9010
1876	8107	9407
1877	3287	123
1878	7924	6319
1879	8962	2592
1880	4592	5814
1881	9212	304
1882	4951	8400
1883	719	1926
1884	9335	3530
1885	5935	5679
1886	7537	301
1887	4176	3893
1888	1878	5566
1889	1372	1790
1890	2544	6927
1891	9677	1620
1892	682	4206
1893	5806	4179
1894	5184	3188
1895	830	9223
1896	6468	2226
1897	405	4639
1898	5717	1432
1899	8762	3719
1900	1910	8351
1901	1498	5205
1902	672	7609
1903	371	366
1904	7421	6836
1905	2318	4591
1906	6899	3424
1907	3137	966
1908	5230	1399
1909	2616	1932
1910	2804	2757
1911	2518	1272
1912	14	8917
1913	5675	1263
1914	4889	6088
1915	7509	5551
1916	124	9915
1917	9311	4544
1918	4219	3259
1919	9753	7680
1920	9303	5354
1921	9427	5758
1922	5333	6270
1923	2497	6110
1924	5236	5643
1925	4924	6797
1926	4890	4665
1927	642	155
1928	1456	221
1929	314	1844
1930	479	5777
1931	9352	5660
1932	661	7290
1933	4994	3968
1934	6728	996
1935	1423	8515
1936	977	1405
1937	6203	8442
1938	2794	3064
1939	2572	7999
1940	1538	7794
1941	6616	15
1942	7536	8765
1943	9854	2971
1944	5268	4777
1945	9551	8147
1946	3390	1372
1947	6062	9023
1948	1872	6784
1949	9256	501
1950	5862	8055
1951	2087	4036
1952	6973	227
1953	3205	9383
1954	6933	3741
1955	5088	8158
1956	8037	7939
1957	9313	1133
1958	700	6781
1959	7711	1091
1960	1242	4733
1961	4416	7367
1962	977	6228
1963	7680	7777
1964	524	6202
1965	8361	9715
1966	8709	996
1967	459	7006
1968	3069	9469
1969	5262	9239
1970	8309	7297
1971	3634	1875
1972	5587	1279
1973	6614	1768
1974	2666	5591
1975	4384	4785
1976	9963	1818
1977	7803	8352
1978	9137	9510
1979	3686	7205
1980	4557	3585
1981	614	4856
1982	1645	8123
1983	5752	7832
1984	3767	1618
1985	1112	2303
1986	857	4977
1987	7309	7439
1988	7955	7101
1989	1769	8414
1990	2252	7404
1991	8024	8299
1992	2081	2511
1993	7739	7091
1994	309	7537
1995	3334	3452
1996	3363	6493
1997	2239	7630
1998	7027	5709
1999	5751	3897
2000	2050	3898
2001	9140	5565
2002	6216	2508
2003	5469	6981
2004	6601	5487
2005	6113	2924
2006	6955	9498
2007	2126	3532
2008	5537	4779
2009	5803	7489
2010	8364	513
2011	459	1765
2012	1943	3925
2013	6066	4934
2014	4186	8574
2015	9764	8967
2016	1958	7463
2017	1382	8921
2018	4910	353
2019	3619	6716
2020	5642	5870
2021	3582	617
2022	467	198
2023	9932	6164
2024	9394	8493
2025	9174	2487
2026	9484	2810
2027	6054	2430
2028	3902	7992
2029	1886	9151
2030	6217	5896
2031	4802	2552
2032	1410	9830
2033	2370	4151
2034	5419	6379
2035	2366	5341
2036	2824	5933
2037	2435	5219
2038	6435	1669
2039	8438	5739
2040	7596	6209
2041	1394	7152
2042	3723	2425
2043	7245	7671
2044	9962	6843
2045	8930	11
2046	7523	4073
2047	3094	6862
2048	132	3119
2049	6411	9797
2050	3223	7623
2051	1672	8459
2052	7150	559
2053	556	2621
2054	7568	1390
2055	855	4743
2056	8418	8294
2057	8285	2675
2058	1778	8475
2059	2809	286
2060	8510	6084
2061	3917	7044
2062	835	7311
2063	4305	3505
2064	4163	5115
2065	2441	9726
2066	3103	8402
2067	586	4548
2068	6113	649
2069	1550	142
2070	1706	8752
2071	8481	9851
2072	3407	9610
2073	1832	4130
2074	6509	6759
2075	2522	3697
2076	2814	5232
2077	6477	7313
2078	61	4143
2079	866	3732
2080	2102	5129
2081	7253	7999
2082	2455	4022
2083	3559	3811
2084	7857	780
2085	3482	5916
2086	8807	784
2087	5994	3745
2088	2528	3224
2089	1766	9886
2090	580	9011
2091	5569	4412
2092	5219	7817
2093	149	1193
2094	7733	6280
2095	1490	8686
2096	2057	3279
2097	4690	7768
2098	7528	779
2099	8109	184
2100	5940	8090
2101	7292	8784
2102	4200	9627
2103	214	670
2104	8955	5014
2105	5269	5453
2106	2132	3618
2107	1548	9878
2108	5872	78
2109	6315	1649
2110	2907	4785
2111	4452	7378
2112	3651	7380
2113	3052	2536
2114	42	5347
2115	8751	5664
2116	636	8983
2117	7255	6245
2118	3949	1223
2119	4197	1402
2120	1987	9353
2121	3158	5178
2122	4744	6407
2123	308	1817
2124	209	611
2125	1264	6118
2126	230	2281
2127	1552	3222
2128	9845	654
2129	5821	6477
2130	3821	2147
2131	5754	2662
2132	4278	7320
2133	9314	8306
2134	8062	455
2135	9691	991
2136	7832	9407
2137	1615	3351
2138	589	926
2139	4576	4672
2140	1780	186
2141	9760	9973
2142	6118	5629
2143	692	735
2144	6117	3364
2145	7033	4527
2146	7601	1120
2147	1418	4202
2148	6224	3273
2149	9610	4942
2150	5186	5647
2151	4076	8956
2152	9093	4428
2153	786	5129
2154	5301	1381
2155	7344	1059
2156	3400	2479
2157	4141	9318
2158	2769	9007
2159	7444	9267
2160	5575	7292
2161	9127	6871
2162	2695	3677
2163	1203	1556
2164	6038	6332
2165	5428	1028
2166	4844	7180
2167	4469	476
2168	2232	2481
2169	4704	164
2170	2225	2810
2171	7438	1163
2172	446	5475
2173	3107	4792
2174	4328	6940
2175	595	9797
2176	138	9152
2177	4311	3369
2178	8971	4139
2179	7298	330
2180	6700	8645
2181	7952	272
2182	6159	4828
2183	4846	4578
2184	2528	284
2185	3542	9415
2186	2417	981
2187	119	3513
2188	53	501
2189	803	143
2190	4555	9077
2191	5514	7426
2192	6071	6147
2193	3097	9181
2194	246	4698
2195	2543	8779
2196	5384	882
2197	2304	4932
2198	9160	1948
2199	9004	5960
2200	2126	2420
2201	6648	8375
2202	792	1919
2203	8642	6415
2204	7361	7332
2205	776	5950
2206	7388	1378
2207	2180	2744
2208	9960	2062
2209	8201	1767
2210	4437	2513
2211	8243	8553
2212	7202	3323
2213	9601	9499
2214	4776	5428
2215	5307	1814
2216	6834	6842
2217	5636	5978
2218	3654	7200
2219	8682	6219
2220	8736	3145
2221	3157	2402
2222	5090	1391
2223	9007	3235
2224	5613	5921
2225	6078	6251
2226	6241	1160
2227	6655	2010
2228	5023	951
2229	3819	5646
2230	7456	2107
2231	3822	6907
2232	237	3627
2233	3388	2397
2234	64	8807
2235	5454	1961
2236	8329	9890
2237	4779	333
2238	466	5579
2239	1590	8127
2240	2432	579
2241	8220	8637
2242	681	9244
2243	7695	4844
2244	5136	5483
2245	8810	8232
2246	8351	374
2247	1640	5972
2248	3796	6307
2249	6586	3696
2250	9018	2526
2251	78	1341
2252	6009	9753
2253	7795	277
2254	7640	2410
2255	6781	9654
2256	6885	8232
2257	8182	6528
2258	5453	9957
2259	5368	2409
2260	9482	6641
2261	2629	4466
2262	8764	1559
2263	538	2303
2264	1954	8160
2265	7390	5976
2266	7334	4524
2267	838	205
2268	4506	490
2269	1325	7756
2270	7087	4681
2271	5576	6900
2272	1492	5744
2273	4530	5376
2274	6448	5879
2275	4308	4565
2276	1161	7354
2277	6354	1787
2278	6921	2652
2279	8675	9023
2280	5382	388
2281	1097	9467
2282	3958	8340
2283	809	2258
2284	7221	5490
2285	7943	8551
2286	7229	5164
2287	2562	9569
2288	4121	4295
2289	5718	2876
2290	4631	7377
2291	4719	5933
2292	5810	4313
2293	3450	1606
2294	7671	939
2295	3234	2674
2296	4004	6728
2297	9819	4765
2298	9503	5165
2299	2618	3566
2300	8544	9469
2301	6351	6446
2302	3046	3255
2303	6861	7336
2304	3574	1485
2305	8485	7480
2306	595	1843
2307	7492	354
2308	287	9320
2309	6077	5988
2310	4606	8945
2311	3738	2329
2312	1451	8359
2313	2943	5511
2314	7619	2439
2315	9401	1797
2316	6455	7643
2317	3384	5247
2318	2641	3334
2319	9222	3020
2320	8737	9117
2321	3637	3739
2322	7001	4820
2323	1207	7654
2324	1629	2889
2325	3218	2776
2326	4426	451
2327	8307	1703
2328	9505	2210
2329	3584	5798
2330	3078	9911
2331	7764	7432
2332	1296	4862
2333	2214	6070
2334	9030	2854
2335	2112	2783
2336	3490	337
2337	6087	9996
2338	1334	7431
2339	6033	8030
2340	2710	5304
2341	8415	8943
2342	1467	9715
2343	8503	8130
2344	5820	7440
2345	7930	1789
2346	340	9040
2347	6778	1608
2348	6705	7196
2349	2746	3761
2350	3246	7139
2351	4995	3514
2352	9723	176
2353	955	4035
2354	7166	4393
2355	7256	7629
2356	9608	1832
2357	4573	7332
2358	4692	7158
2359	2254	2179
2360	3602	1683
2361	7005	5843
2362	6382	2163
2363	6087	3032
2364	7473	1847
2365	5592	9097
2366	1358	4851
2367	3615	1604
2368	7536	7840
2369	501	6207
2370	7033	6277
2371	9229	4059
2372	6621	3639
2373	6219	2767
2374	9576	3014
2375	7672	8822
2376	9458	2159
2377	3239	7985
2378	5578	1833
2379	2819	4800
2380	9600	5278
2381	5877	782
2382	6364	5055
2383	6751	8657
2384	5600	1580
2385	4050	9265
2386	9910	5424
2387	2594	5493
2388	9094	817
2389	7793	490
2390	9335	7919
2391	7066	8920
2392	184	4858
2393	7729	4632
2394	2057	7819
2395	9761	4415
2396	468	9055
2397	6333	766
2398	5363	7935
2399	2641	8340
2400	7638	2623
2401	5496	3765
2402	8037	8772
2403	986	4872
2404	7315	7232
2405	8400	5228
2406	2082	1491
2407	7699	482
2408	1296	6012
2409	5115	4491
2410	4734	6362
2411	7217	3637
2412	8718	8980
2413	2473	6451
2414	3599	6241
2415	4676	1543
2416	5669	7148
2417	9278	2702
2418	592	8404
2419	5414	8799
2420	6941	9356
2421	3767	1432
2422	1036	9345
2423	1676	7738
2424	3597	1540
2425	5284	4190
2426	854	1744
2427	1695	6906
2428	7974	189
2429	7593	2848
2430	5138	2472
2431	4812	4769
2432	3085	2926
2433	3409	5415
2434	3489	6222
2435	6069	8205
2436	3510	1087
2437	2713	8513
2438	3281	5702
2439	500	6322
2440	3412	9574
2441	767	5724
2442	20	1419
2443	7355	5477
2444	8018	1156
2445	284	6099
2446	4125	6232
2447	6566	503
2448	9670	0
2449	2392	3732
2450	3659	8519
2451	7600	202
2452	2480	2521
2453	4497	4312
2454	4255	5973
2455	2725	9386
2456	4291	9944
2457	3790	3489
2458	7833	5009
2459	3812	153
2460	1939	3045
2461	141	2666
2462	5506	6105
2463	9324	7989
2464	3284	9185
2465	7129	851
2466	4954	7768
2467	263	9814
2468	9950	1338
2469	4728	5274
2470	1737	5946
2471	2258	1528
2472	3366	2663
2473	2891	9695
2474	2783	2155
2475	2400	4519
2476	4489	4581
2477	8095	1480
2478	3101	5726
2479	543	2739
2480	779	4751
2481	6227	8552
2482	5699	8861
2483	486	6567
2484	6173	9938
2485	9448	2268
2486	4373	377
2487	6392	1675
2488	140	6934
2489	305	6703
2490	1073	4555
2491	513	4014
2492	8559	2956
2493	4263	4297
2494	2338	8711
2495	2381	8037
2496	5244	3482
2497	1333	6633
2498	5677	4442
2499	4571	1698
2500	6566	8346
2501	5271	6309
2502	1479	5194
2503	2005	5342
2504	2891	8030
2505	7374	6263
2506	8926	8351
2507	4127	2393
2508	1131	4222
2509	7566	7089
2510	7038	7737
2511	6620	6046
2512	3962	5531
2513	3497	8187
2514	785	7382
2515	434	1164
2516	1271	5390
2517	828	3790
2518	4694	9391
2519	8005	7587
2520	4997	2895
2521	6034	8154
2522	7141	824
2523	85	8668
2524	3413	6007
2525	138	9771
2526	1010	166
2527	8442	1293
2528	5954	5476
2529	182	4731
2530	1128	7693
2531	4860	9623
2532	8789	8670
2533	5658	901
2534	6958	420
2535	9323	7342
2536	5553	1448
2537	4697	5636
2538	5587	6543
2539	6522	7208
2540	539	1497
2541	1232	5736
2542	4979	5599
2543	8397	2069
2544	4319	830
2545	2373	4897
2546	6485	7535
2547	2057	875
2548	2065	6485
2549	5245	8617
2550	122	3724
2551	163	9750
2552	1797	2966
2553	1820	6788
2554	3811	3671
2555	8619	8461
2556	1310	6175
2557	6218	2025
2558	7384	6930
2559	7433	9150
2560	7027	1070
2561	7472	9703
2562	2844	6057
2563	7878	3314
2564	7650	6511
2565	5876	4695
2566	218	7904
2567	2437	8282
2568	5713	1689
2569	3439	2899
2570	3816	9013
2571	6122	5576
2572	9944	9962
2573	2874	633
2574	1916	8728
2575	9179	853
2576	8973	6495
2577	2136	1409
2578	2662	285
2579	1209	2595
2580	5460	8822
2581	1563	2702
2582	8888	5528
2583	1907	1040
2584	4254	3476
2585	6038	4331
2586	9901	5192
2587	3419	3270
2588	4415	697
2589	9736	9597
2590	4384	4848
2591	2264	6661
2592	7004	489
2593	810	5866
2594	4604	1576
2595	2100	1601
2596	5945	2579
2597	8223	5816
2598	3353	7027
2599	5353	8943
2600	5851	2191
2601	5039	6790
2602	800	6774
2603	3385	2820
2604	3121	6408
2605	1776	9971
2606	5608	7923
2607	1797	1166
2608	3613	8200
2609	1593	5836
2610	6043	9764
2611	3765	7777
2612	9086	9778
2613	8515	8787
2614	3408	5577
2615	3342	5856
2616	993	7760
2617	5471	6628
2618	7527	9120
2619	7851	9152
2620	627	148
2621	3138	9834
2622	4390	6669
2623	7351	3935
2624	1666	9603
2625	8356	6170
2626	3596	8420
2627	2483	1904
2628	1632	2774
2629	4858	687
2630	1399	1505
2631	4882	4405
2632	9025	4898
2633	1257	149
2634	6915	2378
2635	4219	1428
2636	4157	8739
2637	6657	9107
2638	7784	2809
2639	1478	3030
2640	2330	918
2641	2822	509
2642	2676	2190
2643	7141	7238
2644	6317	4749
2645	4058	8782
2646	1143	9224
2647	7311	8624
2648	8687	2291
2649	7431	4058
2650	5784	3263
2651	9530	9930
2652	6782	229
2653	4992	4848
2654	7725	2906
2655	7913	2134
2656	7864	9832
2657	4493	8943
2658	9048	5600
2659	225	4336
2660	3535	880
2661	793	3242
2662	8307	3302
2663	265	7678
2664	5601	6808
2665	1340	9868
2666	433	6705
2667	5208	4557
2668	4710	6319
2669	7598	4462
2670	5440	7477
2671	9873	2807
2672	4287	9677
2673	5166	453
2674	8978	180
2675	1014	5592
2676	9105	4433
2677	8425	5819
2678	7017	7964
2679	5038	340
2680	4899	5919
2681	1504	9958
2682	3982	7717
2683	8100	7388
2684	2925	1147
2685	8585	8851
2686	6128	3000
2687	3899	6358
2688	9793	5069
2689	8418	1401
2690	101	5544
2691	467	2395
2692	1796	7470
2693	4591	3549
2694	6344	1204
2695	4330	8863
2696	9779	8309
2697	436	8133
2698	8699	9574
2699	140	4508
2700	6222	4165
2701	8706	7367
2702	7545	1123
2703	4073	4656
2704	8159	6323
2705	3651	6072
2706	5719	5999
2707	8779	596
2708	5049	5449
2709	5920	2139
2710	8766	718
2711	9862	3533
2712	7889	9032
2713	9679	3713
2714	6945	4091
2715	6743	2850
2716	4324	5600
2717	2880	3047
2718	2004	624
2719	3450	7109
2720	6628	6818
2721	1796	8
2722	5450	1916
2723	2446	895
2724	4690	135
2725	3493	2062
2726	4812	6206
2727	7369	4732
2728	5333	7463
2729	964	5025
2730	5997	7404
2731	1166	3574
2732	3141	8680
2733	1757	2862
2734	9347	9483
2735	7030	6190
2736	5007	8674
2737	2093	5200
2738	3408	7103
2739	7949	8670
2740	9424	6061
2741	3754	8447
2742	8992	4747
2743	5578	6717
2744	6044	5153
2745	3316	2713
2746	4740	3953
2747	8189	4651
2748	3229	2668
2749	1563	3056
2750	1495	7117
2751	2517	1379
2752	9674	6009
2753	8976	6837
2754	9530	9341
2755	8564	928
2756	1569	4113
2757	1045	2798
2758	3342	5080
2759	2223	1300
2760	8411	8801
2761	7497	2611
2762	285	344
2763	4246	8853
2764	915	7423
2765	8660	2810
2766	4920	3619
2767	4210	6449
2768	3938	5916
2769	5841	5063
2770	9806	4970
2771	3005	6157
2772	7972	8410
2773	5551	1913
2774	8138	3131
2775	7378	9482
2776	5140	3681
2777	9366	9669
2778	6803	4167
2779	9146	5701
2780	9109	3293
2781	277	3274
2782	5371	9908
2783	6264	8010
2784	4039	4813
2785	8635	6746
2786	871	2569
2787	1180	3773
2788	934	9591
2789	6510	4791
2790	7203	5952
2791	5030	1578
2792	8870	2659
2793	1281	1596
2794	2575	9144
2795	8052	3425
2796	8330	7953
2797	3201	309
2798	7077	9657
2799	4719	393
2800	9719	4235
2801	4852	8277
2802	27	5430
2803	2546	8040
2804	260	5242
2805	6763	8393
2806	4914	7228
2807	1134	5292
2808	6356	8722
2809	5090	5101
2810	9757	8162
2811	7054	5540
2812	2439	9634
2813	9215	8793
2814	5210	6510
2815	5131	3312
2816	4111	1272
2817	3020	7319
2818	3455	433
2819	9474	9553
2820	5464	333
2821	702	8068
2822	7119	1596
2823	4769	1024
2824	2228	4336
2825	935	1919
2826	4042	7187
2827	4996	8198
2828	4867	9551
2829	4092	7909
2830	4960	913
2831	3603	3924
2832	8461	9936
2833	9154	9444
2834	9924	3481
2835	1648	2788
2836	7170	7630
2837	8416	5553
2838	9948	7810
2839	8952	6737
2840	7054	9135
2841	7967	9570
2842	6187	6103
2843	2443	3785
2844	1880	6755
2845	3404	1667
2846	7079	350
2847	8603	5827
2848	6945	762
2849	5037	1462
2850	5010	5022
2851	1727	5442
2852	7629	2656
2853	7909	7510
2854	4039	5566
2855	8624	3310
2856	9255	8795
2857	8485	8054
2858	7355	7526
2859	5926	6186
2860	9476	9890
2861	9830	2983
2862	137	7096
2863	1616	4679
2864	793	8770
2865	4983	5309
2866	8408	3823
2867	7942	4573
2868	4463	6315
2869	8219	5948
2870	304	4339
2871	9515	7271
2872	6313	6281
2873	6542	6106
2874	4881	2972
2875	8624	6644
2876	5145	3769
2877	1335	9604
2878	8641	5239
2879	4775	8905
2880	3220	4929
2881	4845	6053
2882	5436	8010
2883	6820	7336
2884	9682	6998
2885	5098	5110
2886	5509	6644
2887	8759	2436
2888	9238	6921
2889	1922	2554
2890	8415	7291
2891	2525	3875
2892	2873	5638
2893	1346	5851
2894	2799	5526
2895	7324	7916
2896	2788	6514
2897	8187	909
2898	7739	7415
2899	8082	4260
2900	3930	8050
2901	5135	1317
2902	6507	9743
2903	7232	9686
2904	8424	6005
2905	1261	4002
2906	6946	880
2907	4459	2911
2908	8727	5851
2909	7785	3781
2910	357	3463
2911	190	1326
2912	5137	945
2913	2756	7443
2914	5070	7295
2915	546	138
2916	9663	5044
2917	1953	3410
2918	9167	7522
2919	2814	3355
2920	3493	2744
2921	6793	9243
2922	5175	2751
2923	6158	7248
2924	3050	6311
2925	290	7884
2926	6990	3245
2927	9578	6861
2928	3661	4522
2929	6370	2002
2930	7995	271
2931	479	5224
2932	6952	3004
2933	2688	7224
2934	2323	3712
2935	3430	5653
2936	4992	2664
2937	1882	829
2938	2626	6119
2939	8024	2349
2940	3108	8678
2941	8149	1454
2942	967	2808
2943	10	1945
2944	1782	6709
2945	6331	2844
2946	4272	2570
2947	1773	6001
2948	9659	9818
2949	3665	202
2950	996	4795
2951	9733	5526
2952	9536	1017
2953	7301	7733
2954	829	6293
2955	6311	8893
2956	1590	3248
2957	2297	6670
2958	2419	4162
2959	9042	5393
2960	7740	5809
2961	2360	968
2962	6197	912
2963	8863	6669
2964	8916	5138
2965	5362	5663
2966	2482	6339
2967	9851	1605
2968	402	8595
2969	763	6197
2970	7027	9559
2971	1518	1230
2972	3498	7454
2973	1304	3671
2974	3223	255
2975	9669	6533
2976	2468	8131
2977	6237	7960
2978	869	9908
2979	2199	1006
2980	4891	6727
2981	7997	6635
2982	7627	6416
2983	2402	7478
2984	3570	4190
2985	7390	2897
2986	368	9391
2987	7877	9575
2988	5963	3139
2989	5945	2550
2990	8902	4964
2991	7175	5133
2992	824	3937
2993	473	5208
2994	7982	162
2995	8572	5583
2996	4777	3942
2997	2636	9733
2998	3139	3664
2999	6955	4875
3000	7003	173
3001	2389	458
3002	1418	3726
3003	3465	2246
3004	5336	1383
3005	3709	3453
3006	1946	562
3007	2376	2161
3008	9495	9197
3009	1933	8776
3010	383	8332
3011	5043	5471
3012	7460	9471
3013	9518	5668
3014	9688	8473
3015	7228	2148
3016	4697	7470
3017	2259	9758
3018	9075	3916
3019	8298	3110
3020	5658	1298
3021	4830	2465
3022	7264	630
3023	3873	5822
3024	535	1774
3025	15	4154
3026	1856	9490
3027	9177	1933
3028	7907	8596
3029	8997	9259
3030	297	78
3031	6730	2930
3032	9578	4275
3033	3797	2935
3034	7334	3024
3035	3158	6413
3036	7762	8296
0	1	1973
0	2	4253
0	3	5341
0	5	4066
0	6	2702
0	9	4393
0	10	2468
0	11	4341
0	12	5043
0	14	2905
0	17	3055
0	18	4648
0	20	4520
0	22	7409
0	24	3145
0	26	4205
0	30	5293
0	37	4413
0	44	4078
0	45	4901
0	46	1894
0	48	8847
0	49	6845
0	54	2686
0	56	5786
0	58	973
0	61	2925
0	73	4298
0	76	2450
0	79	1631
0	82	3312
0	83	5139
0	84	2599
0	85	847
0	93	4235
0	98	4195
0	106	1640
0	109	2641
0	114	2905
0	115	4772
0	116	6813
0	120	2821
0	121	2646
0	133	4486
0	134	7645
0	135	2326
0	146	4755
0	147	5478
0	149	6110
0	150	4296
0	154	2330
0	155	5177
0	156	2399
0	160	2423
0	169	6667
0	175	7449
0	181	5571
0	202	5339
0	211	6187
0	225	1272
0	230	5129
0	233	7542
0	236	1659
0	237	5042
0	241	5405
0	247	3735
0	250	4583
0	251	872
0	252	6803
0	256	1896
0	261	5218
0	270	3248
0	272	5821
0	288	8682
0	295	4190
0	297	1560
0	302	4017
0	304	5102
0	305	1268
0	306	5971
0	312	7082
0	313	4722
0	314	4796
0	320	3926
0	321	8670
0	324	412
0	329	5085
0	338	4186
0	351	5584
0	352	1260
0	353	1939
0	356	5553
0	357	4770
0	377	6125
0	379	5550
0	382	2314
0	388	2565
0	398	2788
0	401	6535
0	406	4716
0	412	5037
0	424	3677
0	429	1076
0	433	2432
0	439	5698
0	443	525
0	444	8356
0	448	3404
0	451	6563
0	454	3297
0	455	4997
0	468	7175
0	471	4773
0	472	7469
0	473	2195
0	486	3719
0	490	4863
0	500	7616
0	503	4380
0	507	1182
0	509	6627
0	513	4390
0	516	3896
0	517	2910
0	520	3446
0	532	2405
0	533	2676
0	538	2060
0	539	1921
0	545	5050
0	551	4167
0	555	2958
0	558	5702
0	563	815
0	568	4622
0	581	4350
0	587	4651
0	588	964
0	592	1975
0	594	2539
0	595	3246
0	603	3889
0	604	1734
0	613	2342
0	616	783
0	622	4874
0	623	1473
0	624	2395
0	631	2609
0	636	275
0	638	1740
0	640	4501
0	642	4798
0	649	8211
0	653	1967
0	657	3320
0	658	5641
0	663	3736
0	674	1412
0	676	5675
0	677	5332
0	686	3533
0	693	4816
0	695	5247
0	699	395
0	714	1362
0	739	3083
0	741	844
0	744	2447
0	745	2077
0	747	5991
0	755	5643
0	761	4951
0	762	4859
0	769	5577
0	770	3826
0	771	2093
0	775	1814
0	780	2254
0	783	3492
0	795	2267
0	801	2009
0	807	8617
0	817	4506
0	818	3924
0	822	3290
0	824	4898
0	828	3712
0	843	4320
0	844	851
0	850	4814
0	853	4868
0	859	5405
0	861	6090
0	868	5717
0	871	5196
0	890	3958
0	893	2408
0	895	3561
0	905	7027
0	907	1648
0	910	4093
0	913	2128
0	914	4128
0	915	4197
0	922	1149
0	923	1891
0	924	2823
0	927	2947
0	933	6039
0	939	4433
0	943	8800
0	946	6336
0	947	8536
0	956	3058
0	958	5959
0	960	1283
0	962	2830
0	970	4115
0	976	5292
0	979	2205
0	988	2264
0	991	7220
0	995	6039
0	996	1350
0	1003	5679
0	1004	3153
0	1012	3790
0	1014	7718
0	1018	3251
0	1024	4174
0	1025	7306
0	1026	4569
0	1028	4956
0	1034	2974
0	1044	2864
0	1047	1991
0	1052	6256
0	1053	2878
0	1059	4864
0	1064	6758
0	1072	7471
0	1075	4690
0	1077	5140
0	1081	5437
0	1086	3751
0	1089	4165
0	1090	1192
0	1114	2873
0	1116	2318
0	1120	4757
0	1121	4119
0	1122	5417
0	1126	3811
0	1130	6413
0	1142	6981
0	1151	2220
0	1162	6757
0	1164	6039
0	1184	1979
0	1185	5820
0	1190	4886
0	1194	5895
0	1198	5160
0	1202	5991
0	1206	3681
0	1211	7396
0	1215	4940
0	1220	1935
0	1223	6847
0	1225	6948
0	1230	3585
0	1237	4341
0	1247	4708
0	1253	3742
0	1259	5425
0	1265	1246
0	1269	2779
0	1272	1309
0	1279	1728
0	1280	5813
0	1282	7263
0	1298	1870
0	1308	6892
0	1314	4352
0	1321	2464
0	1323	5735
0	1326	2892
0	1327	6128
0	1347	3932
0	1353	6714
0	1357	6010
0	1360	1166
0	1366	7989
0	1379	6338
0	1381	5005
0	1392	8074
0	1393	6482
0	1395	1359
0	1397	3190
0	1407	8138
0	1415	2669
0	1426	6140
0	1427	5582
0	1433	3371
0	1439	4457
0	1446	7892
0	1458	4179
0	1459	1710
0	1471	2025
0	1476	3712
0	1483	8020
0	1485	4364
0	1496	6430
